Age,GoodStudent,SocioEcon,RiskAversion,Accident,DrivQuality
Adolescent,True,UpperMiddle,Normal,None,Normal
Adolescent,False,Middle,Cautious,None,Normal
Adult,False,Prole,Normal,None,Normal
Adolescent,False,Prole,Adventurous,None,Poor
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,UpperMiddle,Normal,None,Excellent
Adult,False,UpperMiddle,Normal,None,Poor
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,UpperMiddle,Cautious,None,Normal
Adult,False,Middle,Normal,None,Poor
Adult,False,Middle,Normal,Mild,Poor
Adult,False,Middle,Normal,None,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Senior,False,Middle,Cautious,None,Normal
Adult,False,Prole,Adventurous,None,Excellent
Adolescent,True,UpperMiddle,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Adventurous,None,Excellent
Adult,False,Prole,Cautious,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Adventurous,Mild,Poor
Adult,False,Middle,Cautious,None,Excellent
Adolescent,False,Prole,Adventurous,Severe,Poor
Senior,False,Prole,Cautious,None,Normal
Adolescent,False,Prole,Adventurous,None,Poor
Adult,False,Prole,Adventurous,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Cautious,None,Normal
Adult,False,UpperMiddle,Adventurous,Mild,Poor
Adolescent,False,Prole,Adventurous,None,Poor
Adult,False,Prole,Normal,None,Normal
Adolescent,True,UpperMiddle,Normal,None,Normal
Senior,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Adventurous,None,Excellent
Adult,False,Middle,Normal,Moderate,Poor
Adolescent,False,Prole,Normal,None,Excellent
Adolescent,False,Middle,Cautious,None,Poor
Adult,False,Prole,Cautious,None,Normal
Senior,False,UpperMiddle,Cautious,None,Excellent
Senior,False,Middle,Cautious,None,Normal
Senior,False,Prole,Normal,None,Excellent
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Adventurous,None,Poor
Senior,False,UpperMiddle,Normal,None,Excellent
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Poor
Adult,False,Middle,Cautious,None,Excellent
Adult,False,Middle,Normal,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Senior,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Cautious,Mild,Poor
Senior,False,Middle,Cautious,None,Normal
Senior,False,Prole,Cautious,None,Normal
Adult,False,Prole,Normal,Mild,Normal
Adult,False,Middle,Normal,Moderate,Poor
Adult,False,Middle,Normal,None,Poor
Adult,False,Middle,Normal,None,Excellent
Senior,False,Prole,Cautious,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Adventurous,None,Excellent
Adult,False,Prole,Adventurous,Moderate,Normal
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adult,False,Prole,Adventurous,None,Normal
Senior,False,Prole,Normal,None,Excellent
Adolescent,False,Prole,Adventurous,Severe,Poor
Adult,False,Prole,Adventurous,Moderate,Poor
Senior,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Senior,False,Middle,Cautious,None,Normal
Adolescent,False,Middle,Normal,None,Excellent
Adult,False,UpperMiddle,Normal,None,Excellent
Adolescent,True,Middle,Adventurous,None,Normal
Adult,False,Middle,Normal,Severe,Poor
Adult,False,UpperMiddle,Normal,None,Normal
Senior,False,Middle,Normal,None,Poor
Adolescent,False,UpperMiddle,Adventurous,None,Poor
Senior,False,Prole,Cautious,Mild,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,UpperMiddle,Psychopath,None,Excellent
Adolescent,False,Middle,Adventurous,Moderate,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adolescent,False,UpperMiddle,Cautious,None,Normal
Senior,False,Prole,Cautious,None,Excellent
Senior,False,UpperMiddle,Adventurous,None,Normal
Adult,False,UpperMiddle,Adventurous,Mild,Poor
Adult,False,Middle,Cautious,None,Poor
Senior,False,UpperMiddle,Normal,None,Poor
Adult,False,Middle,Normal,Moderate,Poor
Adult,False,Middle,Cautious,Severe,Poor
Adolescent,False,UpperMiddle,Normal,None,Excellent
Adult,False,Middle,Cautious,None,Normal
Adult,False,Middle,Adventurous,None,Poor
Senior,False,Prole,Cautious,None,Excellent
Adult,False,UpperMiddle,Cautious,None,Normal
Adolescent,False,UpperMiddle,Adventurous,Moderate,Poor
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,Prole,Normal,None,Poor
Adult,False,Prole,Psychopath,None,Excellent
Adolescent,False,Middle,Normal,Moderate,Poor
Adolescent,False,Middle,Adventurous,None,Poor
Adolescent,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,UpperMiddle,Cautious,None,Poor
Senior,False,Prole,Cautious,None,Normal
Senior,False,UpperMiddle,Cautious,None,Excellent
Adolescent,False,Middle,Adventurous,None,Poor
Adolescent,False,Middle,Adventurous,Severe,Poor
Adult,False,Prole,Normal,None,Excellent
Senior,False,UpperMiddle,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Senior,False,Prole,Normal,Severe,Poor
Adult,False,Prole,Normal,None,Excellent
Adult,False,Prole,Normal,None,Excellent
Adult,False,Prole,Adventurous,None,Excellent
Senior,False,Middle,Cautious,Mild,Normal
Adolescent,False,Middle,Adventurous,Mild,Poor
Adolescent,True,Middle,Normal,Mild,Poor
Adolescent,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Adventurous,None,Normal
Adolescent,False,Prole,Adventurous,None,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adolescent,True,UpperMiddle,Adventurous,None,Excellent
Adolescent,False,Middle,Normal,None,Normal
Adult,False,Prole,Normal,Severe,Poor
Adult,False,UpperMiddle,Normal,None,Poor
Senior,False,Prole,Cautious,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,Prole,Adventurous,Mild,Poor
Adolescent,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Cautious,None,Normal
Senior,False,Middle,Cautious,None,Normal
Adolescent,False,Middle,Normal,None,Normal
Adolescent,False,Prole,Adventurous,Mild,Poor
Adolescent,False,Prole,Cautious,Mild,Poor
Adolescent,False,Middle,Adventurous,None,Poor
Senior,False,Middle,Cautious,None,Normal
Adult,False,Prole,Adventurous,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Cautious,None,Normal
Senior,False,Middle,Cautious,None,Excellent
Senior,False,Prole,Normal,None,Poor
Adult,False,Prole,Cautious,None,Normal
Adolescent,True,UpperMiddle,Cautious,Mild,Poor
Adolescent,False,Middle,Psychopath,Mild,Poor
Senior,False,Middle,Cautious,None,Normal
Adult,False,Prole,Cautious,None,Normal
Adult,False,Prole,Cautious,None,Normal
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Adventurous,None,Poor
Adult,False,UpperMiddle,Cautious,None,Normal
Adolescent,False,Middle,Normal,Severe,Poor
Adolescent,False,Prole,Normal,Severe,Poor
Senior,False,Prole,Cautious,None,Excellent
Senior,False,UpperMiddle,Normal,None,Excellent
Adult,False,Prole,Normal,None,Poor
Adult,False,Middle,Cautious,None,Normal
Senior,False,UpperMiddle,Cautious,None,Normal
Senior,False,Prole,Normal,None,Normal
Senior,False,Prole,Cautious,None,Normal
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Normal,Severe,Poor
Adult,False,Prole,Normal,Mild,Poor
Adult,False,Middle,Adventurous,Severe,Poor
Adolescent,False,Prole,Cautious,None,Normal
Senior,False,UpperMiddle,Normal,None,Excellent
Adult,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Adventurous,Severe,Poor
Senior,False,Prole,Psychopath,Severe,Poor
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Wealthy,Adventurous,None,Normal
Adolescent,False,UpperMiddle,Normal,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Senior,False,Middle,Adventurous,Moderate,Poor
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Prole,Cautious,Severe,Poor
Adult,False,Middle,Cautious,None,Normal
Adult,False,Prole,Normal,Moderate,Poor
Adult,False,Middle,Cautious,None,Excellent
Senior,False,Prole,Psychopath,Moderate,Poor
Adolescent,False,Middle,Adventurous,None,Normal
Adolescent,False,Prole,Adventurous,None,Excellent
Adult,False,UpperMiddle,Normal,None,Poor
Adolescent,False,Middle,Adventurous,Mild,Poor
Adult,False,UpperMiddle,Normal,None,Normal
Adolescent,False,Prole,Adventurous,Severe,Poor
Adult,False,UpperMiddle,Adventurous,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Adventurous,Mild,Poor
Senior,False,Prole,Normal,None,Excellent
Senior,False,Middle,Cautious,None,Excellent
Senior,False,UpperMiddle,Cautious,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Normal,Moderate,Poor
Adult,False,Middle,Normal,None,Normal
Senior,False,UpperMiddle,Normal,None,Normal
Adult,False,Middle,Cautious,Severe,Poor
Adult,False,Prole,Adventurous,Moderate,Poor
Adolescent,False,Prole,Normal,None,Excellent
Adult,False,Prole,Adventurous,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Senior,False,Prole,Cautious,Mild,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Cautious,None,Poor
Senior,False,Prole,Adventurous,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Normal,Severe,Poor
Senior,False,UpperMiddle,Adventurous,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Normal,Severe,Poor
Adolescent,False,Middle,Normal,Moderate,Poor
Adult,False,Middle,Cautious,None,Poor
Adult,False,Middle,Normal,None,Excellent
Adolescent,False,Prole,Normal,Mild,Poor
Adult,False,Middle,Adventurous,None,Excellent
Adult,False,Prole,Normal,None,Normal
Senior,False,Prole,Normal,Mild,Poor
Adult,False,Prole,Adventurous,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Prole,Adventurous,None,Normal
Adolescent,True,Middle,Adventurous,Mild,Poor
Adult,False,Middle,Cautious,None,Normal
Adult,False,UpperMiddle,Normal,Severe,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Poor
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Normal,None,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Adventurous,None,Excellent
Adult,False,Middle,Cautious,Mild,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Prole,Normal,Mild,Normal
Senior,False,Middle,Cautious,Severe,Poor
Adult,False,Prole,Normal,None,Excellent
Adult,False,Middle,Cautious,None,Excellent
Adult,False,Prole,Adventurous,Severe,Poor
Adolescent,False,Prole,Cautious,Moderate,Poor
Adult,False,Middle,Normal,None,Poor
Adult,False,Prole,Adventurous,Moderate,Poor
Adolescent,False,Prole,Normal,None,Poor
Adolescent,False,Prole,Cautious,None,Normal
Adolescent,False,Middle,Adventurous,None,Poor
Adolescent,True,UpperMiddle,Normal,None,Normal
Adult,False,Prole,Cautious,Severe,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Prole,Normal,Severe,Poor
Senior,False,Prole,Normal,None,Poor
Adolescent,False,Prole,Adventurous,Severe,Poor
Adult,False,UpperMiddle,Adventurous,None,Excellent
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Poor
Adolescent,True,Middle,Cautious,None,Excellent
Adolescent,True,UpperMiddle,Adventurous,None,Normal
Adolescent,True,UpperMiddle,Normal,Mild,Poor
Adolescent,False,UpperMiddle,Adventurous,Mild,Poor
Senior,False,UpperMiddle,Cautious,Severe,Poor
Adult,False,Prole,Cautious,None,Poor
Adult,False,Middle,Normal,Severe,Poor
Adult,False,Prole,Adventurous,None,Excellent
Adult,False,Prole,Cautious,None,Poor
Senior,False,Prole,Normal,None,Normal
Adolescent,False,Middle,Normal,None,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Cautious,None,Normal
Adult,False,Prole,Normal,None,Normal
Adolescent,True,Middle,Normal,None,Poor
Adolescent,False,Middle,Adventurous,None,Excellent
Adolescent,False,Middle,Normal,None,Normal
Adult,False,Prole,Cautious,None,Excellent
Adolescent,True,Prole,Normal,None,Normal
Adolescent,True,UpperMiddle,Adventurous,Severe,Poor
Senior,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Normal,None,Normal
Senior,False,UpperMiddle,Cautious,None,Normal
Senior,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,UpperMiddle,Cautious,None,Normal
Adult,False,Middle,Normal,Mild,Poor
Senior,False,Prole,Cautious,None,Normal
Adolescent,True,Wealthy,Normal,Mild,Poor
Adolescent,False,Prole,Normal,None,Normal
Senior,False,Prole,Normal,Mild,Poor
Adult,False,Prole,Normal,None,Poor
Adult,False,Prole,Cautious,None,Excellent
Adult,False,UpperMiddle,Cautious,None,Normal
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,Prole,Psychopath,Severe,Poor
Senior,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Cautious,None,Normal
Adult,False,Middle,Normal,Mild,Normal
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Cautious,None,Normal
Adult,False,UpperMiddle,Psychopath,Mild,Poor
Adolescent,False,Prole,Adventurous,Severe,Poor
Senior,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Cautious,Severe,Poor
Adult,False,UpperMiddle,Cautious,Severe,Poor
Senior,False,UpperMiddle,Normal,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adolescent,False,Middle,Normal,Severe,Poor
Adult,False,Prole,Psychopath,None,Poor
Adult,False,Prole,Adventurous,None,Excellent
Adolescent,False,Prole,Adventurous,None,Normal
Adult,False,Prole,Normal,Mild,Poor
Adult,False,UpperMiddle,Adventurous,None,Excellent
Adolescent,False,Prole,Normal,None,Excellent
Adult,False,Prole,Adventurous,None,Excellent
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,Middle,Cautious,Moderate,Poor
Senior,False,Prole,Normal,Severe,Poor
Adolescent,True,UpperMiddle,Adventurous,None,Excellent
Senior,False,Prole,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Adventurous,None,Normal
Adolescent,False,Middle,Cautious,Severe,Poor
Adolescent,False,Prole,Adventurous,Moderate,Poor
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Adventurous,None,Poor
Senior,False,Prole,Normal,None,Poor
Adult,False,Prole,Adventurous,None,Normal
Adult,False,UpperMiddle,Normal,Mild,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Normal,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Wealthy,Adventurous,None,Poor
Adult,False,Middle,Cautious,None,Poor
Adult,False,UpperMiddle,Adventurous,None,Poor
Adult,False,Prole,Adventurous,Severe,Poor
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,None,Poor
Adolescent,False,Prole,Adventurous,None,Excellent
Adult,False,Prole,Adventurous,Severe,Poor
Adult,False,Prole,Cautious,None,Excellent
Adolescent,False,Prole,Normal,Severe,Poor
Senior,False,UpperMiddle,Adventurous,None,Excellent
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Prole,Normal,Severe,Poor
Senior,False,Prole,Normal,None,Normal
Adolescent,True,Prole,Cautious,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Excellent
Senior,False,UpperMiddle,Cautious,None,Excellent
Senior,False,Prole,Adventurous,Moderate,Poor
Senior,False,UpperMiddle,Cautious,None,Normal
Adult,False,Prole,Adventurous,None,Excellent
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Normal,Severe,Poor
Senior,False,UpperMiddle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adolescent,False,Prole,Adventurous,None,Excellent
Adult,False,UpperMiddle,Cautious,None,Normal
Adult,False,Prole,Cautious,Mild,Poor
Adult,False,Prole,Adventurous,None,Poor
Adult,False,Prole,Cautious,None,Poor
Adolescent,False,Wealthy,Adventurous,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,Severe,Poor
Adult,False,UpperMiddle,Cautious,None,Excellent
Adult,False,UpperMiddle,Normal,None,Excellent
Adult,False,Middle,Adventurous,None,Excellent
Adult,False,Middle,Normal,Mild,Poor
Senior,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Prole,Adventurous,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Normal,Severe,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Middle,Normal,None,Excellent
Adult,False,Prole,Normal,None,Normal
Adult,False,Prole,Cautious,None,Excellent
Adolescent,False,Prole,Adventurous,None,Normal
Adult,False,UpperMiddle,Cautious,None,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adolescent,False,Prole,Adventurous,None,Normal
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Cautious,None,Normal
Senior,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Middle,Normal,None,Normal
Senior,False,Prole,Cautious,None,Normal
Adult,False,Prole,Adventurous,Severe,Poor
Senior,False,UpperMiddle,Normal,None,Poor
Adult,False,UpperMiddle,Cautious,None,Excellent
Adult,False,Prole,Adventurous,None,Normal
Adult,False,Middle,Adventurous,None,Excellent
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Middle,Adventurous,None,Normal
Adolescent,False,Middle,Normal,None,Poor
Adult,False,UpperMiddle,Cautious,None,Excellent
Senior,False,Prole,Cautious,None,Excellent
Adolescent,False,Prole,Psychopath,Mild,Poor
Adult,False,Middle,Normal,None,Normal
Senior,False,UpperMiddle,Normal,Severe,Normal
Adult,False,Prole,Cautious,None,Normal
Senior,False,Middle,Normal,None,Normal
Adolescent,False,Middle,Normal,Severe,Poor
Adolescent,False,Prole,Normal,None,Normal
Adult,False,UpperMiddle,Adventurous,None,Normal
Adult,False,Prole,Normal,None,Normal
Adult,False,Middle,Normal,Mild,Normal
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Middle,Normal,None,Normal
Adult,False,Prole,Normal,None,Normal
Adolescent,False,Middle,Normal,None,Normal
Adult,False,Middle,Cautious,None,Excellent
Adult,False,Prole,Adventurous,None,Poor
Adult,False,Prole,Adventurous,Mild,Excellent
Adolescent,False,Middle,Normal,Moderate,Poor
Adult,False,Prole,Cautious,Moderate,Poor
Senior,False,Prole,Psychopath,None,Excellent
Adult,False,Prole,Normal,Moderate,Poor
Adult,False,Prole,Adventurous,Moderate,Poor
Adult,False,Middle,Normal,None,Normal
Adult,False,Middle,Normal,Severe,Poor
Senior,False,Prole,Normal,None,Normal
Adolescent,False,Middle,Normal,None,Normal
Adolescent,False,Prole,Adventurous,Mild,Poor
Adult,False,UpperMiddle,Normal,None,Normal
Adult,False,Prole,Cautious,None,Excellent
Adult,False,Prole,Adventurous,Mild,Poor
Adolescent,False,Middle,Adventurous,None,Normal
Adult,False,Prole,Cautious,None,Normal
Adult,False,Middle,Adventurous,None,Excellent
Adult,False,Prole,Cautious,Moderate,Poor
Adult,False,Middle,Normal,Mild,Normal
Adult,False,Prole,Cautious,None,Normal
Adolescent,True,Middle,Adventurous,None,Excellent
Adult,False,Prole,Adventurous,Moderate,Poor
Adolescent,False,Middle,Normal,None,Excellent
Adolescent,False,Prole,Adventurous,Moderate,Poor
Adult,False,Middle,Adventurous,None,Poor
Adult,False,UpperMiddle,Normal,Mild,Normal
Senior,False,Prole,Cautious,Mild,Normal
Senior,False,UpperMiddle,Normal,None,Normal
Adolescent,True,Middle,Adventurous,Severe,Poor
Adolescent,True,Middle,Psychopath,Severe,Poor
Senior,False,Prole,Cautious,None,Normal
Adult,False,Prole,Normal,Mild,Poor
Adult,False,Middle,Normal,None,Normal
